title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
Mighty Quinn,Manfred Mann,spotify:track:1peVJH2dA6soU5cLVyM40Y,0.59,0.843,11,-2.832,1,0.066,0.402,0.0,0.154,0.881,92.86,audio_features,1peVJH2dA6soU5cLVyM40Y,https://api.spotify.com/v1/tracks/1peVJH2dA6soU5cLVyM40Y,https://api.spotify.com/v1/audio-analysis/1peVJH2dA6soU5cLVyM40Y,173573,4
How Can I Tell Her,Lobo,spotify:track:7bxAHKHLd87IHLgeMhgg64,0.506,0.279,2,-13.048,1,0.0249,0.613,0.00604,0.0764,0.449,81.651,audio_features,7bxAHKHLd87IHLgeMhgg64,https://api.spotify.com/v1/tracks/7bxAHKHLd87IHLgeMhgg64,https://api.spotify.com/v1/audio-analysis/7bxAHKHLd87IHLgeMhgg64,260467,4
Me and You and a Dog Named Boo,Lobo,spotify:track:6a0AGYos2HgtQNgMeDqEfC,0.628,0.603,6,-10.286,1,0.0312,0.178,1.73e-05,0.0686,0.951,120.782,audio_features,6a0AGYos2HgtQNgMeDqEfC,https://api.spotify.com/v1/tracks/6a0AGYos2HgtQNgMeDqEfC,https://api.spotify.com/v1/audio-analysis/6a0AGYos2HgtQNgMeDqEfC,177933,4
Don't Expect Me to Be Your Friend,Lobo,spotify:track:5mXxGgaqcH9KNf5K0OKd5W,0.513,0.347,1,-13.506,1,0.029,0.273,0.0417,0.0805,0.52,78.811,audio_features,5mXxGgaqcH9KNf5K0OKd5W,https://api.spotify.com/v1/tracks/5mXxGgaqcH9KNf5K0OKd5W,https://api.spotify.com/v1/audio-analysis/5mXxGgaqcH9KNf5K0OKd5W,217907,4
Love Me for What I Am,Lobo,spotify:track:2QeYIWk6icCkaAjuSAqeRm,0.537,0.494,8,-9.753,1,0.027,0.287,0.0,0.077,0.545,145.956,audio_features,2QeYIWk6icCkaAjuSAqeRm,https://api.spotify.com/v1/tracks/2QeYIWk6icCkaAjuSAqeRm,https://api.spotify.com/v1/audio-analysis/2QeYIWk6icCkaAjuSAqeRm,250133,4
Stoney - Re-Recorded In Stereo,Lobo,spotify:track:3FhuEaM4N8Lve1xFy8OylR,0.601,0.311,10,-14.399,1,0.0276,0.675,0.0,0.124,0.774,85.655,audio_features,3FhuEaM4N8Lve1xFy8OylR,https://api.spotify.com/v1/tracks/3FhuEaM4N8Lve1xFy8OylR,https://api.spotify.com/v1/audio-analysis/3FhuEaM4N8Lve1xFy8OylR,214933,4
Rainy Night in Georgia - Rerecorded Version,Various Artists,spotify:track:2l4DkEYYff9EH7q1WDfBM1,0.423,0.344,7,-15.189,1,0.0416,0.198,0.000773,0.104,0.356,145.137,audio_features,2l4DkEYYff9EH7q1WDfBM1,https://api.spotify.com/v1/tracks/2l4DkEYYff9EH7q1WDfBM1,https://api.spotify.com/v1/audio-analysis/2l4DkEYYff9EH7q1WDfBM1,228533,4
"Baby, You’ve Got What It Takes",Dinah Washington,spotify:track:0DICNd5XQ1og9UeYzxoNFV,0.67,0.596,3,-9.347,1,0.0627,0.852,0.00203,0.653,0.813,133.396,audio_features,0DICNd5XQ1og9UeYzxoNFV,https://api.spotify.com/v1/tracks/0DICNd5XQ1og9UeYzxoNFV,https://api.spotify.com/v1/audio-analysis/0DICNd5XQ1og9UeYzxoNFV,165760,4
You Make Me Feel at Home (The Context of Home),Blackwood Harvest,spotify:track:1pRXyqwfRJup4lcvuVrnXv,0.53,0.487,7,-10.535,1,0.0285,0.579,0.0,0.1,0.567,110.134,audio_features,1pRXyqwfRJup4lcvuVrnXv,https://api.spotify.com/v1/tracks/1pRXyqwfRJup4lcvuVrnXv,https://api.spotify.com/v1/audio-analysis/1pRXyqwfRJup4lcvuVrnXv,238163,4
The Plastic Age,The Buggles,spotify:track:5fmPJfCYIJfyWwRb8cfgYQ,0.719,0.61,9,-15.384,0,0.0437,0.0659,0.292,0.149,0.537,139.712,audio_features,5fmPJfCYIJfyWwRb8cfgYQ,https://api.spotify.com/v1/tracks/5fmPJfCYIJfyWwRb8cfgYQ,https://api.spotify.com/v1/audio-analysis/5fmPJfCYIJfyWwRb8cfgYQ,308307,4
Video Killed The Radio Star,The Buggles,spotify:track:6t1FIJlZWTQfIZhsGjaulM,0.675,0.61,1,-13.811,1,0.085,0.0852,0.0188,0.159,0.344,131.037,audio_features,6t1FIJlZWTQfIZhsGjaulM,https://api.spotify.com/v1/tracks/6t1FIJlZWTQfIZhsGjaulM,https://api.spotify.com/v1/audio-analysis/6t1FIJlZWTQfIZhsGjaulM,253800,4
Kid Dynamo,The Buggles,spotify:track:7FYkWbEQ81Axs3sxpXM5hg,0.444,0.793,8,-11.485,0,0.0547,0.149,0.81,0.0656,0.396,153.479,audio_features,7FYkWbEQ81Axs3sxpXM5hg,https://api.spotify.com/v1/tracks/7FYkWbEQ81Axs3sxpXM5hg,https://api.spotify.com/v1/audio-analysis/7FYkWbEQ81Axs3sxpXM5hg,210693,3
I Love You (Miss Robot),The Buggles,spotify:track:2qjsM7JuIL9b2qDNcWZK16,0.639,0.588,7,-15.187,1,0.0568,0.0667,0.75,0.0511,0.943,81.601,audio_features,2qjsM7JuIL9b2qDNcWZK16,https://api.spotify.com/v1/tracks/2qjsM7JuIL9b2qDNcWZK16,https://api.spotify.com/v1/audio-analysis/2qjsM7JuIL9b2qDNcWZK16,299373,4
"Clean, Clean",The Buggles,spotify:track:2kAyWa0TImG3M4RxLJHDPb,0.604,0.716,11,-12.651,0,0.0609,0.0389,0.00315,0.102,0.819,160.473,audio_features,2kAyWa0TImG3M4RxLJHDPb,https://api.spotify.com/v1/tracks/2kAyWa0TImG3M4RxLJHDPb,https://api.spotify.com/v1/audio-analysis/2kAyWa0TImG3M4RxLJHDPb,234333,4
Elstree,The Buggles,spotify:track:5nvLGQApZ2ly9Ngn0BKbeW,0.805,0.658,1,-13.963,1,0.0433,0.476,0.652,0.159,0.625,134.216,audio_features,5nvLGQApZ2ly9Ngn0BKbeW,https://api.spotify.com/v1/tracks/5nvLGQApZ2ly9Ngn0BKbeW,https://api.spotify.com/v1/audio-analysis/5nvLGQApZ2ly9Ngn0BKbeW,271600,4
Astroboy (And The Proles On Parade),The Buggles,spotify:track:6tgfhHemuY9be26PAifl3c,0.645,0.269,4,-18.389,1,0.0318,0.156,0.688,0.0833,0.346,139.883,audio_features,6tgfhHemuY9be26PAifl3c,https://api.spotify.com/v1/tracks/6tgfhHemuY9be26PAifl3c,https://api.spotify.com/v1/audio-analysis/6tgfhHemuY9be26PAifl3c,287293,4
Johnny On The Monorail,The Buggles,spotify:track:6GfK1g6X14jAR5ZTpelBJi,0.577,0.647,11,-13.545,0,0.0416,0.185,0.0611,0.253,0.355,166.331,audio_features,6GfK1g6X14jAR5ZTpelBJi,https://api.spotify.com/v1/tracks/6GfK1g6X14jAR5ZTpelBJi,https://api.spotify.com/v1/audio-analysis/6GfK1g6X14jAR5ZTpelBJi,326473,4
Walking the Dog,Jackie Shane,spotify:track:18vV6JN1DKK49mi71VWQOa,0.486,0.876,0,-4.975,1,0.0783,0.684,0.00647,0.756,0.769,134.981,audio_features,18vV6JN1DKK49mi71VWQOa,https://api.spotify.com/v1/tracks/18vV6JN1DKK49mi71VWQOa,https://api.spotify.com/v1/audio-analysis/18vV6JN1DKK49mi71VWQOa,146430,4
King Porter Stomp,Jelly Roll Morton,spotify:track:04l9HFNExklKma52iPAFAZ,0.43,0.157,10,-21.51,0,0.05,0.994,0.881,0.172,0.562,97.854,audio_features,04l9HFNExklKma52iPAFAZ,https://api.spotify.com/v1/tracks/04l9HFNExklKma52iPAFAZ,https://api.spotify.com/v1/audio-analysis/04l9HFNExklKma52iPAFAZ,158507,4
Maple Leaf Rag,Scott Joplin,spotify:track:1JfXcv0wnppRHlnkHcULVV,0.51,0.336,8,-15.145,1,0.0495,0.984,0.897,0.115,0.904,91.133,audio_features,1JfXcv0wnppRHlnkHcULVV,https://api.spotify.com/v1/tracks/1JfXcv0wnppRHlnkHcULVV,https://api.spotify.com/v1/audio-analysis/1JfXcv0wnppRHlnkHcULVV,194453,4
Fingerbreaker,Morten Gunnar Larsen,spotify:track:78oWgKq66Q5KTcrYZpEYEu,0.352,0.194,10,-22.219,1,0.0374,0.991,0.868,0.141,0.615,150.428,audio_features,78oWgKq66Q5KTcrYZpEYEu,https://api.spotify.com/v1/tracks/78oWgKq66Q5KTcrYZpEYEu,https://api.spotify.com/v1/audio-analysis/78oWgKq66Q5KTcrYZpEYEu,175467,4
Finger Buster,Morten Gunnar Larsen,spotify:track:220Lrr6RRfqQcUWYpuo3T5,0.463,0.197,5,-22.641,1,0.0385,0.987,0.835,0.089,0.604,127.477,audio_features,220Lrr6RRfqQcUWYpuo3T5,https://api.spotify.com/v1/tracks/220Lrr6RRfqQcUWYpuo3T5,https://api.spotify.com/v1/audio-analysis/220Lrr6RRfqQcUWYpuo3T5,155040,4
Raggin the Rag,Eubie Blake,spotify:track:2sDfPeMVRIAWV7siEUzYAy,0.544,0.155,1,-19.558,1,0.0548,0.988,0.846,0.0896,0.409,113.189,audio_features,2sDfPeMVRIAWV7siEUzYAy,https://api.spotify.com/v1/tracks/2sDfPeMVRIAWV7siEUzYAy,https://api.spotify.com/v1/audio-analysis/2sDfPeMVRIAWV7siEUzYAy,154200,4
Charleston Rag,Eubie Blake,spotify:track:4WGkAk20Z9z4l9rkT539c0,0.525,0.342,1,-15.109,1,0.0584,0.963,0.163,0.698,0.585,100.571,audio_features,4WGkAk20Z9z4l9rkT539c0,https://api.spotify.com/v1/tracks/4WGkAk20Z9z4l9rkT539c0,https://api.spotify.com/v1/audio-analysis/4WGkAk20Z9z4l9rkT539c0,215947,4
Eubie's Boogie,Eubie Blake,spotify:track:1KIZf6prc53pq3hbVkqEw6,0.42,0.454,3,-15.76,1,0.0339,0.982,0.809,0.11,0.604,95.153,audio_features,1KIZf6prc53pq3hbVkqEw6,https://api.spotify.com/v1/tracks/1KIZf6prc53pq3hbVkqEw6,https://api.spotify.com/v1/audio-analysis/1KIZf6prc53pq3hbVkqEw6,154720,4
Tricky Fingers,Eubie Blake,spotify:track:3ByfqpFHRH1Tsf02bsMgU5,0.5,0.235,8,-15.54,1,0.0582,0.945,0.0365,0.118,0.419,115.434,audio_features,3ByfqpFHRH1Tsf02bsMgU5,https://api.spotify.com/v1/tracks/3ByfqpFHRH1Tsf02bsMgU5,https://api.spotify.com/v1/audio-analysis/3ByfqpFHRH1Tsf02bsMgU5,160800,4
You're My World,Cilla Black,spotify:track:4TIRro6qYOJ1lllI1RdGAa,0.377,0.389,8,-7.409,1,0.0279,0.806,0.0063,0.0423,0.417,95.452,audio_features,4TIRro6qYOJ1lllI1RdGAa,https://api.spotify.com/v1/tracks/4TIRro6qYOJ1lllI1RdGAa,https://api.spotify.com/v1/audio-analysis/4TIRro6qYOJ1lllI1RdGAa,178987,3
Hooked On A Feeling,Blue Swede,spotify:track:2Nz6aF1umHh5Et6I5H581L,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,audio_features,2Nz6aF1umHh5Et6I5H581L,https://api.spotify.com/v1/tracks/2Nz6aF1umHh5Et6I5H581L,https://api.spotify.com/v1/audio-analysis/2Nz6aF1umHh5Et6I5H581L,172867,4
Forever In Blue Jeans,Neil Diamond,spotify:track:1K1nzhbKCNmrNXi9B07mPF,0.706,0.39,9,-13.673,1,0.0324,0.0221,3.81e-05,0.0944,0.839,90.584,audio_features,1K1nzhbKCNmrNXi9B07mPF,https://api.spotify.com/v1/tracks/1K1nzhbKCNmrNXi9B07mPF,https://api.spotify.com/v1/audio-analysis/1K1nzhbKCNmrNXi9B07mPF,217533,4
If I Could Be Where You Are,Enya,spotify:track:0KXpgyL7L8xIpotzpWoUOo,0.279,0.147,5,-15.936,1,0.0429,0.964,0.00563,0.0966,0.0596,129.23,audio_features,0KXpgyL7L8xIpotzpWoUOo,https://api.spotify.com/v1/tracks/0KXpgyL7L8xIpotzpWoUOo,https://api.spotify.com/v1/audio-analysis/0KXpgyL7L8xIpotzpWoUOo,241306,3
Ringo,Lorne Greene,spotify:track:5GHbWzjRy1XfnTf5rkA8bf,0.563,0.521,11,-12.568,1,0.311,0.864,0.0,0.216,0.653,110.794,audio_features,5GHbWzjRy1XfnTf5rkA8bf,https://api.spotify.com/v1/tracks/5GHbWzjRy1XfnTf5rkA8bf,https://api.spotify.com/v1/audio-analysis/5GHbWzjRy1XfnTf5rkA8bf,214213,4
Nobody But Me,The Human Beinz,spotify:track:4QkvD53COA5qLA7rQ1Pa7D,0.568,0.75,2,-8.913,1,0.0466,0.0731,0.0,0.121,0.407,75.82,audio_features,4QkvD53COA5qLA7rQ1Pa7D,https://api.spotify.com/v1/tracks/4QkvD53COA5qLA7rQ1Pa7D,https://api.spotify.com/v1/audio-analysis/4QkvD53COA5qLA7rQ1Pa7D,140440,4
Mother in Law,Various Artists,spotify:track:6L5ZVZSkI3u2H1BDUhtkEW,0.812,0.407,7,-14.135,0,0.0457,0.773,0.00032,0.119,0.912,128.015,audio_features,6L5ZVZSkI3u2H1BDUhtkEW,https://api.spotify.com/v1/tracks/6L5ZVZSkI3u2H1BDUhtkEW,https://api.spotify.com/v1/audio-analysis/6L5ZVZSkI3u2H1BDUhtkEW,153640,4
Lies,The Knickerbockers,spotify:track:7L7DgjhqnYYuIfgyhKTcxs,0.493,0.83,4,-7.104,0,0.0316,0.449,0.0,0.253,0.915,145.843,audio_features,7L7DgjhqnYYuIfgyhKTcxs,https://api.spotify.com/v1/tracks/7L7DgjhqnYYuIfgyhKTcxs,https://api.spotify.com/v1/audio-analysis/7L7DgjhqnYYuIfgyhKTcxs,167027,4
Green Tambourine,The Lemon Pipers,spotify:track:240FNg8tSGXr9OGswVMuO6,0.509,0.627,7,-7.392,1,0.0284,0.321,0.00254,0.24,0.423,111.006,audio_features,240FNg8tSGXr9OGswVMuO6,https://api.spotify.com/v1/tracks/240FNg8tSGXr9OGswVMuO6,https://api.spotify.com/v1/audio-analysis/240FNg8tSGXr9OGswVMuO6,146427,4
What You Need,INXS,spotify:track:1g4fzocmQFCCW2RsFqWKD0,0.685,0.827,11,-6.045,1,0.0546,0.0238,0.0159,0.328,0.477,116.085,audio_features,1g4fzocmQFCCW2RsFqWKD0,https://api.spotify.com/v1/tracks/1g4fzocmQFCCW2RsFqWKD0,https://api.spotify.com/v1/audio-analysis/1g4fzocmQFCCW2RsFqWKD0,214000,4
New Sensation,INXS,spotify:track:6WFjOe8GD97GfBa7Q3CDhS,0.678,0.901,9,-7.271,1,0.0495,0.0128,9.05e-06,0.0582,0.923,115.659,audio_features,6WFjOe8GD97GfBa7Q3CDhS,https://api.spotify.com/v1/tracks/6WFjOe8GD97GfBa7Q3CDhS,https://api.spotify.com/v1/audio-analysis/6WFjOe8GD97GfBa7Q3CDhS,219480,4
The One Thing,INXS,spotify:track:3rXfT58koa2PevJMNT5ahk,0.449,0.942,9,-4.23,1,0.108,0.0493,0.00565,0.273,0.356,137.557,audio_features,3rXfT58koa2PevJMNT5ahk,https://api.spotify.com/v1/tracks/3rXfT58koa2PevJMNT5ahk,https://api.spotify.com/v1/audio-analysis/3rXfT58koa2PevJMNT5ahk,205427,4
Mystify,INXS,spotify:track:3Pg5QpQds6XQHr01mD7wuX,0.603,0.846,9,-4.819,0,0.0405,0.0222,1.59e-05,0.138,0.368,129.622,audio_features,3Pg5QpQds6XQHr01mD7wuX,https://api.spotify.com/v1/tracks/3Pg5QpQds6XQHr01mD7wuX,https://api.spotify.com/v1/audio-analysis/3Pg5QpQds6XQHr01mD7wuX,196293,4
"Suicide Blonde - 7"" Mix",INXS,spotify:track:2hM0zzDtxMkgGvW4FPxXqJ,0.644,0.952,2,-4.786,1,0.0897,0.00433,0.000445,0.149,0.673,120.164,audio_features,2hM0zzDtxMkgGvW4FPxXqJ,https://api.spotify.com/v1/tracks/2hM0zzDtxMkgGvW4FPxXqJ,https://api.spotify.com/v1/audio-analysis/2hM0zzDtxMkgGvW4FPxXqJ,229093,4
Devil Inside - Australian Single Edit,INXS,spotify:track:3ct5BMR57U8gW45xhYO2hQ,0.61,0.62,0,-9.068,1,0.0444,0.0016,0.596,0.16,0.561,150.902,audio_features,3ct5BMR57U8gW45xhYO2hQ,https://api.spotify.com/v1/tracks/3ct5BMR57U8gW45xhYO2hQ,https://api.spotify.com/v1/audio-analysis/3ct5BMR57U8gW45xhYO2hQ,235480,4
Need You Tonight - Single Edit,INXS,spotify:track:0rrXzqamCeLJXdum4kE4jM,0.797,0.694,10,-6.039,0,0.0792,0.0489,0.289,0.0808,0.854,108.882,audio_features,0rrXzqamCeLJXdum4kE4jM,https://api.spotify.com/v1/tracks/0rrXzqamCeLJXdum4kE4jM,https://api.spotify.com/v1/audio-analysis/0rrXzqamCeLJXdum4kE4jM,183267,4
Never Tear Us Apart,INXS,spotify:track:1qQSRy9DjrGh3jtsSCU6B1,0.665,0.686,0,-5.849,1,0.0268,0.0518,0.000176,0.174,0.275,96.848,audio_features,1qQSRy9DjrGh3jtsSCU6B1,https://api.spotify.com/v1/tracks/1qQSRy9DjrGh3jtsSCU6B1,https://api.spotify.com/v1/audio-analysis/1qQSRy9DjrGh3jtsSCU6B1,185694,3
Unstoppable,Sia,spotify:track:1yvMUkIOTeUNtNWlWRgANS,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/audio-analysis/1yvMUkIOTeUNtNWlWRgANS,217747,4
Get Down On It,Kool & The Gang,spotify:track:4Cv6ongCvJy9JfSkWVnb5D,0.847,0.389,9,-15.362,0,0.0569,0.0753,1.2e-05,0.0471,0.968,111.52,audio_features,4Cv6ongCvJy9JfSkWVnb5D,https://api.spotify.com/v1/tracks/4Cv6ongCvJy9JfSkWVnb5D,https://api.spotify.com/v1/audio-analysis/4Cv6ongCvJy9JfSkWVnb5D,293667,4
Jungle Boogie,Kool & The Gang,spotify:track:3K0SJUQNbOkUprTFcwwAKN,0.808,0.85,5,-8.772,1,0.0868,0.115,0.000109,0.316,0.717,106.855,audio_features,3K0SJUQNbOkUprTFcwwAKN,https://api.spotify.com/v1/tracks/3K0SJUQNbOkUprTFcwwAKN,https://api.spotify.com/v1/audio-analysis/3K0SJUQNbOkUprTFcwwAKN,186533,4
Ladies Night - Single Version,Kool & The Gang,spotify:track:3pMeuv4OBarYqVR2bqCPVN,0.651,0.777,11,-7.853,1,0.167,0.186,0.0,0.0474,0.92,111.707,audio_features,3pMeuv4OBarYqVR2bqCPVN,https://api.spotify.com/v1/tracks/3pMeuv4OBarYqVR2bqCPVN,https://api.spotify.com/v1/audio-analysis/3pMeuv4OBarYqVR2bqCPVN,208733,4
Hollywood Swinging,Kool & The Gang,spotify:track:6igsoAR6Co9u7Rq3U7mlOD,0.623,0.824,6,-8.971,0,0.0479,0.0195,0.13,0.0491,0.574,111.356,audio_features,6igsoAR6Co9u7Rq3U7mlOD,https://api.spotify.com/v1/tracks/6igsoAR6Co9u7Rq3U7mlOD,https://api.spotify.com/v1/audio-analysis/6igsoAR6Co9u7Rq3U7mlOD,279933,4
Too Hot,Kool & The Gang,spotify:track:0jNTJSaktLVy8iAi7KY2zB,0.717,0.253,7,-22.231,0,0.161,0.56,2.85e-05,0.0556,0.737,105.289,audio_features,0jNTJSaktLVy8iAi7KY2zB,https://api.spotify.com/v1/tracks/0jNTJSaktLVy8iAi7KY2zB,https://api.spotify.com/v1/audio-analysis/0jNTJSaktLVy8iAi7KY2zB,295160,4
Joanna - Single Version,Kool & The Gang,spotify:track:6edQfeOlqbGteYixpJl3Sm,0.857,0.602,10,-8.311,1,0.029,0.489,0.0244,0.317,0.957,105.157,audio_features,6edQfeOlqbGteYixpJl3Sm,https://api.spotify.com/v1/tracks/6edQfeOlqbGteYixpJl3Sm,https://api.spotify.com/v1/audio-analysis/6edQfeOlqbGteYixpJl3Sm,239627,4
Cherish - Single Version,Kool & The Gang,spotify:track:2yCAGizViD7HZXwNYxJToQ,0.643,0.568,1,-9.903,1,0.0222,0.135,0.0,0.195,0.434,95.17,audio_features,2yCAGizViD7HZXwNYxJToQ,https://api.spotify.com/v1/tracks/2yCAGizViD7HZXwNYxJToQ,https://api.spotify.com/v1/audio-analysis/2yCAGizViD7HZXwNYxJToQ,238000,4
Laughter In The Rain,Neil Sedaka,spotify:track:2ozTcQyZQmm9tSmc4VZfwU,0.495,0.613,5,-9.463,1,0.0239,0.348,0.0058,0.0406,0.924,100.535,audio_features,2ozTcQyZQmm9tSmc4VZfwU,https://api.spotify.com/v1/tracks/2ozTcQyZQmm9tSmc4VZfwU,https://api.spotify.com/v1/audio-analysis/2ozTcQyZQmm9tSmc4VZfwU,170067,4
Crosstown Traffic,Jimi Hendrix,spotify:track:1ntxpzIUbSsizvuAy6lTYY,0.486,0.963,0,-5.586,0,0.129,0.248,2.39e-06,0.158,0.533,113.133,audio_features,1ntxpzIUbSsizvuAy6lTYY,https://api.spotify.com/v1/tracks/1ntxpzIUbSsizvuAy6lTYY,https://api.spotify.com/v1/audio-analysis/1ntxpzIUbSsizvuAy6lTYY,146573,4
Running Up That Hill (A Deal With God) - 2018 Remaster,Kate Bush,spotify:track:29d0nY7TzCoi22XBqDQkiP,0.625,0.533,10,-11.903,0,0.0596,0.659,0.00266,0.0546,0.139,108.296,audio_features,29d0nY7TzCoi22XBqDQkiP,https://api.spotify.com/v1/tracks/29d0nY7TzCoi22XBqDQkiP,https://api.spotify.com/v1/audio-analysis/29d0nY7TzCoi22XBqDQkiP,300840,4
Wuthering Heights,Kate Bush,spotify:track:5YSI1311X8t31PBjkBG4CZ,0.481,0.392,1,-11.381,1,0.0312,0.366,0.0452,0.124,0.52,124.572,audio_features,5YSI1311X8t31PBjkBG4CZ,https://api.spotify.com/v1/tracks/5YSI1311X8t31PBjkBG4CZ,https://api.spotify.com/v1/audio-analysis/5YSI1311X8t31PBjkBG4CZ,269067,4
"Sugar, We're Goin Down",Fall Out Boy,spotify:track:2TfSHkHiFO4gRztVIkggkE,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,audio_features,2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/audio-analysis/2TfSHkHiFO4gRztVIkggkE,229093,4
Summertime Blues,Blue Cheer,spotify:track:7J8A3XOuGFnGheoSsHUXC8,0.458,0.472,7,-11.87,0,0.0455,0.667,7.29e-05,0.203,0.597,138.652,audio_features,7J8A3XOuGFnGheoSsHUXC8,https://api.spotify.com/v1/tracks/7J8A3XOuGFnGheoSsHUXC8,https://api.spotify.com/v1/audio-analysis/7J8A3XOuGFnGheoSsHUXC8,227040,4
Cult of Personality,Living Colour,spotify:track:5e3YOg6fIkP0wD5TyxcHOH,0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,audio_features,5e3YOg6fIkP0wD5TyxcHOH,https://api.spotify.com/v1/tracks/5e3YOg6fIkP0wD5TyxcHOH,https://api.spotify.com/v1/audio-analysis/5e3YOg6fIkP0wD5TyxcHOH,294827,4
Victoria's Secret,Jax,spotify:track:4svaKoxMMP7ImmKrD5hfQu,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,audio_features,4svaKoxMMP7ImmKrD5hfQu,https://api.spotify.com/v1/tracks/4svaKoxMMP7ImmKrD5hfQu,https://api.spotify.com/v1/audio-analysis/4svaKoxMMP7ImmKrD5hfQu,176125,4
Like My Father,Jax,spotify:track:5YVmHTAsdWnoanWXB7AwZX,0.492,0.224,5,-8.098,1,0.0493,0.91,0.0,0.142,0.424,93.039,audio_features,5YVmHTAsdWnoanWXB7AwZX,https://api.spotify.com/v1/tracks/5YVmHTAsdWnoanWXB7AwZX,https://api.spotify.com/v1/audio-analysis/5YVmHTAsdWnoanWXB7AwZX,183429,4
Children,Robert Miles,spotify:track:4wtR6HB3XekEengMX17cpc,0.604,0.755,0,-10.761,1,0.0337,0.000298,0.817,0.0625,0.387,137.064,audio_features,4wtR6HB3XekEengMX17cpc,https://api.spotify.com/v1/tracks/4wtR6HB3XekEengMX17cpc,https://api.spotify.com/v1/audio-analysis/4wtR6HB3XekEengMX17cpc,243267,4
Makin' Memories,Melissa Carper,spotify:track:6Q2TsYhosD9BaHio4WLd3o,0.695,0.281,5,-10.03,1,0.0393,0.831,0.00132,0.117,0.633,123.541,audio_features,6Q2TsYhosD9BaHio4WLd3o,https://api.spotify.com/v1/tracks/6Q2TsYhosD9BaHio4WLd3o,https://api.spotify.com/v1/audio-analysis/6Q2TsYhosD9BaHio4WLd3o,232040,4
Fashion,David Bowie,spotify:track:34V3AvUPfWRW2zListOWZG,0.755,0.813,0,-7.186,1,0.0467,0.299,0.0316,0.12,0.951,108.171,audio_features,34V3AvUPfWRW2zListOWZG,https://api.spotify.com/v1/tracks/34V3AvUPfWRW2zListOWZG,https://api.spotify.com/v1/audio-analysis/34V3AvUPfWRW2zListOWZG,207867,4
Carolina Day,Livingston Taylor,spotify:track:5uggkxEBEH2X3sEMKponuF,0.604,0.33,5,-15.687,1,0.0326,0.649,0.0,0.0996,0.745,95.275,audio_features,5uggkxEBEH2X3sEMKponuF,https://api.spotify.com/v1/tracks/5uggkxEBEH2X3sEMKponuF,https://api.spotify.com/v1/audio-analysis/5uggkxEBEH2X3sEMKponuF,188093,4
Rollin' With The Flow,Charlie Rich,spotify:track:6lMNJzDA47MaCZjjKgam5N,0.631,0.605,2,-11.421,1,0.0241,0.534,3.34e-05,0.0871,0.815,94.906,audio_features,6lMNJzDA47MaCZjjKgam5N,https://api.spotify.com/v1/tracks/6lMNJzDA47MaCZjjKgam5N,https://api.spotify.com/v1/audio-analysis/6lMNJzDA47MaCZjjKgam5N,160427,4
Shakin' It Loose,REO Speedwagon,spotify:track:7swWEKvPEjE4nmMtjVuwbG,0.468,0.971,5,-4.892,1,0.0546,0.0866,8.57e-05,0.0506,0.831,157.128,audio_features,7swWEKvPEjE4nmMtjVuwbG,https://api.spotify.com/v1/tracks/7swWEKvPEjE4nmMtjVuwbG,https://api.spotify.com/v1/audio-analysis/7swWEKvPEjE4nmMtjVuwbG,145160,4
Someone Tonight,REO Speedwagon,spotify:track:7MxmJmW08fXXIx0WV1UeKz,0.477,0.894,9,-5.425,1,0.0437,0.0751,0.0,0.133,0.855,133.617,audio_features,7MxmJmW08fXXIx0WV1UeKz,https://api.spotify.com/v1/tracks/7MxmJmW08fXXIx0WV1UeKz,https://api.spotify.com/v1/audio-analysis/7MxmJmW08fXXIx0WV1UeKz,160240,4
Leaving on a Jet Plane,John Denver,spotify:track:2opgfHPPROKhpYiznFVERm,0.491,0.26,7,-13.336,1,0.0315,0.66,0.0,0.13,0.46,133.016,audio_features,2opgfHPPROKhpYiznFVERm,https://api.spotify.com/v1/tracks/2opgfHPPROKhpYiznFVERm,https://api.spotify.com/v1/audio-analysis/2opgfHPPROKhpYiznFVERm,218480,4
Rhymes and Reasons,John Denver,spotify:track:2pHJkn5kRPcAiI1INWcTEv,0.484,0.401,5,-11.988,1,0.034,0.601,0.0,0.32,0.511,80.64,audio_features,2pHJkn5kRPcAiI1INWcTEv,https://api.spotify.com/v1/tracks/2pHJkn5kRPcAiI1INWcTEv,https://api.spotify.com/v1/audio-analysis/2pHJkn5kRPcAiI1INWcTEv,195427,4
